시도,시군구,읍면동,연료,(관용)승용,(관용)승합,(관용)화물,(관용)특수,(자가용)승용,(자가용)승합,(자가용)화물,(자가용)특수,(영업용)승용,(영업용)승합,(영업용)화물,(영업용)특수
부산광역시 ,중구,부평동4가 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,부평동4가 ,수소,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,부평동4가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동1가 ,휘발유,0 ,0 ,0 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동1가 ,경유,0 ,0 ,0 ,0 ,30 ,13 ,5 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동1가 ,엘피지,0 ,0 ,0 ,0 ,7 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동1가 ,전기,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,중구,신창동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,30 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동1가 ,CNG,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동1가 ,수소,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동2가 ,휘발유,0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동2가 ,경유,0 ,0 ,0 ,0 ,11 ,2 ,4 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동2가 ,엘피지,0 ,0 ,0 ,0 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동2가 ,휘발유(무연),0 ,0 ,0 ,0 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동2가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동3가 ,휘발유,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동3가 ,경유,0 ,0 ,0 ,0 ,5 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동3가 ,엘피지,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동3가 ,휘발유(무연),0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동3가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동4가 ,휘발유,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동4가 ,경유,0 ,0 ,0 ,0 ,11 ,1 ,8 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동4가 ,휘발유(무연),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,신창동4가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,창선동1가 ,휘발유,0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,창선동1가 ,경유,0 ,0 ,0 ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,창선동1가 ,엘피지,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,창선동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,창선동2가 ,휘발유,0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,창선동2가 ,경유,0 ,0 ,0 ,0 ,5 ,0 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,창선동2가 ,엘피지,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,창선동2가 ,휘발유(무연),0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동1가 ,휘발유,0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동1가 ,경유,0 ,0 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동1가 ,엘피지,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,중구,광복동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동2가 ,휘발유,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동2가 ,경유,0 ,0 ,0 ,0 ,9 ,2 ,4 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동2가 ,엘피지,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동2가 ,휘발유(무연),0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동3가 ,휘발유,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동3가 ,경유,0 ,0 ,0 ,0 ,3 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,광복동3가 ,휘발유(무연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동1가 ,휘발유,0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동1가 ,경유,0 ,0 ,0 ,0 ,14 ,2 ,10 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동1가 ,엘피지,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동1가 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동1가 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동2가 ,휘발유,0 ,0 ,0 ,0 ,7 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동2가 ,경유,0 ,0 ,0 ,0 ,1 ,0 ,4 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동2가 ,엘피지,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동2가 ,휘발유(무연),0 ,0 ,0 ,0 ,8 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동2가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동3가 ,경유,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동3가 ,휘발유(무연),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동4가 ,휘발유,0 ,0 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동4가 ,경유,0 ,1 ,1 ,0 ,13 ,4 ,37 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,중구,남포동4가 ,엘피지,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동4가 ,휘발유(무연),0 ,0 ,0 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동4가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동5가 ,휘발유,0 ,0 ,0 ,0 ,23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동5가 ,경유,0 ,0 ,0 ,0 ,26 ,3 ,13 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동5가 ,엘피지,0 ,0 ,0 ,0 ,3 ,1 ,4 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동5가 ,전기,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동5가 ,휘발유(무연),0 ,0 ,0 ,0 ,46 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동5가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동6가 ,휘발유,0 ,0 ,0 ,0 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동6가 ,경유,0 ,0 ,0 ,0 ,30 ,3 ,20 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동6가 ,엘피지,0 ,0 ,0 ,0 ,9 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,중구,남포동6가 ,휘발유(무연),0 ,0 ,0 ,0 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,남포동6가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동1가 ,휘발유,0 ,0 ,0 ,0 ,244 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동1가 ,경유,0 ,0 ,2 ,0 ,334 ,65 ,152 ,2 ,1 ,0 ,21 ,3 
부산광역시 ,서구,동대신동1가 ,엘피지,0 ,0 ,0 ,0 ,92 ,9 ,12 ,0 ,41 ,0 ,0 ,0 
부산광역시 ,서구,동대신동1가 ,전기,0 ,0 ,0 ,0 ,16 ,0 ,2 ,0 ,11 ,0 ,1 ,0 
부산광역시 ,서구,동대신동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,514 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,61 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동1가 ,수소,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동1가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,서구,동대신동2가 ,휘발유,0 ,0 ,0 ,0 ,342 ,0 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동2가 ,경유,0 ,5 ,1 ,0 ,382 ,61 ,198 ,3 ,0 ,5 ,17 ,3 
부산광역시 ,서구,동대신동2가 ,엘피지,0 ,0 ,0 ,0 ,132 ,7 ,11 ,0 ,37 ,0 ,0 ,0 
부산광역시 ,서구,동대신동2가 ,전기,0 ,0 ,0 ,0 ,4 ,0 ,2 ,0 ,3 ,0 ,6 ,0 
부산광역시 ,서구,동대신동2가 ,휘발유(무연),2 ,0 ,0 ,0 ,614 ,1 ,1 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,서구,동대신동2가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,70 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동2가 ,수소,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동2가 ,기타연료,0 ,0 ,0 ,0 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동3가 ,휘발유,0 ,0 ,0 ,0 ,386 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동3가 ,경유,0 ,0 ,1 ,0 ,465 ,57 ,202 ,6 ,0 ,0 ,17 ,4 
부산광역시 ,서구,동대신동3가 ,엘피지,0 ,0 ,0 ,0 ,117 ,9 ,10 ,0 ,26 ,0 ,0 ,0 
부산광역시 ,서구,동대신동3가 ,전기,0 ,0 ,0 ,0 ,13 ,0 ,3 ,0 ,1 ,0 ,2 ,0 
부산광역시 ,서구,동대신동3가 ,휘발유(유연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동3가 ,휘발유(무연),0 ,0 ,0 ,0 ,656 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동3가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,68 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동3가 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동3가 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동3가 ,수소,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,동대신동3가 ,기타연료,0 ,0 ,0 ,0 ,0 ,1 ,3 ,0 ,0 ,0 ,2 ,0 
부산광역시 ,서구,서대신동1가 ,휘발유,0 ,0 ,0 ,0 ,346 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동1가 ,경유,0 ,0 ,0 ,0 ,436 ,32 ,141 ,0 ,0 ,0 ,8 ,5 
부산광역시 ,서구,서대신동1가 ,엘피지,0 ,0 ,0 ,0 ,92 ,2 ,9 ,0 ,12 ,0 ,0 ,0 
부산광역시 ,서구,서대신동1가 ,전기,0 ,0 ,0 ,0 ,13 ,0 ,5 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,649 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동1가 ,CNG,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,93 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동1가 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동1가 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동1가 ,수소,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동1가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,4 ,0 
부산광역시 ,서구,서대신동2가 ,휘발유,0 ,0 ,0 ,0 ,533 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동2가 ,경유,0 ,13 ,2 ,0 ,646 ,56 ,252 ,7 ,0 ,9 ,23 ,1 
부산광역시 ,서구,서대신동2가 ,엘피지,0 ,0 ,0 ,0 ,143 ,11 ,12 ,0 ,19 ,0 ,1 ,0 
부산광역시 ,서구,서대신동2가 ,전기,3 ,0 ,0 ,0 ,19 ,0 ,7 ,0 ,3 ,0 ,2 ,0 
부산광역시 ,서구,서대신동2가 ,휘발유(유연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동2가 ,휘발유(무연),18 ,0 ,0 ,0 ,970 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동2가 ,CNG,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동2가 ,하이브리드(휘발유+전기),1 ,0 ,0 ,0 ,143 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동2가 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동2가 ,수소,0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동2가 ,기타연료,0 ,0 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동3가 ,휘발유,0 ,0 ,0 ,0 ,940 ,0 ,3 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동3가 ,경유,0 ,1 ,1 ,0 ,1103 ,108 ,426 ,7 ,1 ,4 ,24 ,10 
부산광역시 ,서구,서대신동3가 ,엘피지,0 ,0 ,0 ,0 ,255 ,18 ,23 ,1 ,43 ,0 ,1 ,0 
부산광역시 ,서구,서대신동3가 ,전기,0 ,0 ,0 ,0 ,32 ,0 ,19 ,0 ,3 ,0 ,1 ,0 
부산광역시 ,서구,서대신동3가 ,휘발유(유연),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동3가 ,휘발유(무연),1 ,0 ,0 ,0 ,1711 ,0 ,1 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,서구,서대신동3가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,256 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동3가 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동3가 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동3가 ,수소,0 ,0 ,0 ,0 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,서대신동3가 ,기타연료,0 ,0 ,1 ,0 ,0 ,0 ,2 ,2 ,0 ,0 ,4 ,0 
부산광역시 ,서구,부용동1가 ,휘발유,0 ,0 ,0 ,0 ,77 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부용동1가 ,경유,0 ,0 ,0 ,0 ,91 ,9 ,29 ,0 ,0 ,0 ,4 ,4 
부산광역시 ,서구,부용동1가 ,엘피지,0 ,0 ,0 ,0 ,20 ,3 ,2 ,0 ,2 ,0 ,0 ,0 
부산광역시 ,서구,부용동1가 ,전기,0 ,0 ,0 ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,서구,부용동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,121 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부용동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부용동2가 ,휘발유,2 ,0 ,0 ,0 ,53 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부용동2가 ,경유,0 ,3 ,1 ,0 ,67 ,8 ,20 ,1 ,0 ,0 ,4 ,1 
부산광역시 ,서구,부용동2가 ,엘피지,0 ,0 ,0 ,0 ,15 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부용동2가 ,전기,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,3 ,0 
부산광역시 ,서구,부용동2가 ,휘발유(유연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부용동2가 ,휘발유(무연),0 ,0 ,0 ,0 ,92 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부용동2가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부용동2가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동1가 ,휘발유,0 ,0 ,0 ,0 ,49 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동1가 ,경유,0 ,0 ,0 ,0 ,74 ,17 ,43 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동1가 ,엘피지,0 ,0 ,0 ,0 ,26 ,2 ,2 ,0 ,3 ,0 ,0 ,0 
부산광역시 ,서구,부민동1가 ,전기,0 ,0 ,0 ,0 ,5 ,0 ,3 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,128 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동1가 ,CNG,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동1가 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동2가 ,휘발유,0 ,0 ,0 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동2가 ,경유,0 ,0 ,0 ,0 ,9 ,6 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동2가 ,엘피지,0 ,0 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동2가 ,전기,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,서구,부민동2가 ,휘발유(유연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동2가 ,휘발유(무연),0 ,0 ,0 ,0 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동2가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동3가 ,휘발유,0 ,0 ,0 ,0 ,163 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동3가 ,경유,0 ,0 ,1 ,0 ,219 ,24 ,79 ,2 ,0 ,0 ,5 ,1 
부산광역시 ,서구,부민동3가 ,엘피지,0 ,0 ,0 ,0 ,57 ,4 ,7 ,0 ,9 ,0 ,0 ,0 
부산광역시 ,서구,부민동3가 ,전기,0 ,0 ,0 ,0 ,6 ,0 ,3 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동3가 ,휘발유(유연),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동3가 ,휘발유(무연),1 ,0 ,0 ,0 ,288 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동3가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,36 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,부민동3가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,서구,토성동1가 ,휘발유,0 ,0 ,0 ,0 ,177 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,토성동1가 ,경유,0 ,0 ,0 ,0 ,188 ,24 ,114 ,3 ,0 ,0 ,3 ,0 
부산광역시 ,서구,토성동1가 ,엘피지,0 ,0 ,0 ,0 ,46 ,2 ,8 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,서구,토성동1가 ,전기,0 ,0 ,0 ,0 ,18 ,0 ,6 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,서구,토성동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,286 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,토성동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,41 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,토성동1가 ,수소,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,토성동1가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 
부산광역시 ,서구,토성동2가 ,휘발유,0 ,0 ,0 ,0 ,38 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,토성동2가 ,경유,0 ,0 ,0 ,0 ,46 ,9 ,29 ,1 ,0 ,0 ,3 ,1 
부산광역시 ,서구,토성동2가 ,엘피지,0 ,0 ,0 ,0 ,9 ,0 ,1 ,0 ,2 ,0 ,0 ,0 
부산광역시 ,서구,토성동2가 ,전기,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,토성동2가 ,휘발유(무연),0 ,0 ,0 ,0 ,70 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,토성동2가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,토성동3가 ,휘발유,0 ,0 ,0 ,0 ,26 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,서구,토성동3가 ,경유,0 ,0 ,0 ,0 ,28 ,4 ,20 ,0 ,0 ,0 ,0 ,1 
부산광역시 ,서구,토성동3가 ,엘피지,0 ,0 ,0 ,0 ,7 ,2 ,1 ,0 ,1 ,0 ,1 ,0 
부산광역시 ,서구,토성동3가 ,휘발유(무연),0 ,0 ,0 ,0 ,53 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
